Time_s,Distance_m
0.000126157561268539,1.20538753645017e-08
0.000127905457760022,1.22163134472949e-08
0.00012966069127424,1.23793728291178e-08
0.000131423324236447,1.25430603813898e-08
0.000133193420054366,1.27073830700713e-08
0.000134971042597146,1.28723479075556e-08
0.00013675625683338,1.30379620121765e-08
0.000138549128452062,1.32042325732989e-08
0.000140349723870573,1.33711668523659e-08
0.000142158110539172,1.35387722114281e-08
0.000143974356501673,1.37070560727245e-08
0.000145798531006017,1.38760259755799e-08
0.000147630704084205,1.40456895377915e-08
0.000149470946752179,1.42160544744753e-08
0.00015131933089247,1.43871285875372e-08
0.000153175929040195,1.455891974623e-08
0.000155040815225478,1.47314359654641e-08
0.00015691406419925,1.4904685334522e-08
0.000158795751637076,1.50786760363082e-08
0.000160685954442719,1.52534163758042e-08
0.000162584750376259,1.54289147460779e-08
0.000164492218366176,1.56051796575451e-08
0.000166408438330395,1.57822197218479e-08
0.000168333491373784,1.59600436705355e-08
0.00017026745961838,1.6138660339822e-08
0.000172210426472061,1.63180786958581e-08
0.000174162476413737,1.64983078153579e-08
0.000176123694933624,1.66793568805742e-08
0.000178094169039207,1.68612352265039e-08
0.00018007398686361,1.70439523052367e-08
0.000182063237734986,1.7227517692889e-08
0.000184062011919363,1.74119410664219e-08
0.000186070401766131,1.75972323098867e-08
0.000188088500415961,1.77834013957726e-08
0.000190116402248868,1.79704584269462e-08
0.000192154203468926,1.81584136911897e-08
0.000194202001206919,1.83472775790501e-08
0.000196259894435913,1.85370606689293e-08
0.000198327983211938,1.8727773657713e-08
0.000200406369394113,1.89194274278627e-08
0.000202495156190045,1.91120330061927e-08
0.000204594448379431,1.93056015852116e-08
0.000206704352285917,1.95001445212703e-08
0.000208824976196396,1.96956733739891e-08
0.0002109564294544,1.98921998234541e-08
0.00021309882330918,2.00897357493191e-08
0.000215252270783248,2.02882932194306e-08
0.000217416886750656,2.04878844979096e-08
0.000219592787713215,2.06885220254099e-08
0.000221780092021835,2.08902184404457e-08
0.000223978920142558,2.10929866048722e-08
0.000226189393789941,2.12968395249468e-08
0.000228411637242013,2.15017904735984e-08
0.000230645776286405,2.17078528942802e-08
0.00023289193942419,2.19150405130742e-08
0.000235150256599272,2.21233672226086e-08
0.000237420860197939,2.2332847175397e-08
0.000239703884207802,2.25434947074275e-08
0.000241999465624949,2.27553244692088e-08
0.0002443077430459,2.29683512971176e-08
0.000246628857784839,2.31825903177887e-08
0.000248962953121671,2.3398056880065e-08
0.000251310175327989,2.36147666510886e-08
0.000253670672759434,2.38327355339576e-08
0.000256044596355674,2.40519797153608e-08
0.000258432099232685,2.42725156294491e-08
0.000260833337776891,2.44943600604794e-08
0.000263248470820551,2.47175300683003e-08
0.000265677659838176,2.49420430081782e-08
0.00026812106933623,2.51679165685671e-08
0.000270578866540878,2.53951687440647e-08
0.000273051221814565,2.56238178758016e-08
0.000275538308411574,2.58538826307854e-08
0.000278040302975835,2.60853820499597e-08
0.000280557384836754,2.63183354851385e-08
0.000283089736675647,2.65527626628031e-08
0.000285637545125214,2.67886837418591e-08
0.000288200999742441,2.7026119220879e-08
0.000290780293356143,2.7265089972637e-08
0.000293375622593647,2.75056172953758e-08
0.000295987188426013,2.77477229659572e-08
0.000298615194560537,2.79914290935301e-08
0.000301259848949702,2.82367582621417e-08
0.000303921363629041,2.84837335186099e-08
0.000306599954840664,2.87323783869822e-08
0.000309295842960678,2.89827168649026e-08
0.000312009252232557,2.92347734020337e-08
0.000314740412113132,2.94885730284116e-08
0.000317489555617883,2.97441412041814e-08
0.000320256920858204,3.00015039660026e-08
0.000323042751243077,3.02606879496189e-08
0.000325847294429836,3.05217202961513e-08
0.000328670802888555,3.07846287085566e-08
0.000331513535318405,3.10494415877291e-08
0.000334375754501591,3.13161878370133e-08
0.000337257729955275,3.15848971137825e-08
0.000340159735435705,3.18555996015388e-08
0.000343082051929705,3.21283262937516e-08
0.000346024964495694,3.24031087042451e-08
0.000348988766458853,3.26799792640662e-08
0.000351973756598959,3.29589710646016e-08
0.000354980239580283,3.32401179033433e-08
0.000358008527484656,3.35234544332081e-08
0.000361058938851239,3.3809016079052e-08
0.00036413180006962,3.40968391745962e-08
0.000367227443627927,3.4386960805188e-08
0.000370346210522185,3.46794190405615e-08
0.000373488449181206,3.497425284159e-08
0.000376654516312142,3.52715021473232e-08
0.000379844777115926,3.55712079033694e-08
0.000383059604018931,3.58734119511209e-08
0.00038629937976587,3.61781573271813e-08
0.000389564496216407,3.64854881597158e-08
0.000392855353741508,3.67954496212056e-08
0.000396172362658751,3.71080880735559e-08
0.000399515943974143,3.74234511486905e-08
0.000402886528445868,3.77415876713891e-08
0.000406284558091055,3.80625478129929e-08
0.000409710486948753,3.83863831758247e-08
0.000413164777975098,3.8713146512377e-08
0.000416647909524677,3.90428923514908e-08
0.000420160368914149,3.9375676403534e-08
0.00042370265860494,3.97115561602427e-08
0.000427275295807728,4.00505908734307e-08
0.000430878807829907,4.03928411296599e-08
0.000434513738979137,4.07383695222523e-08
0.000438180647803616,4.1087240407549e-08
0.000441880108840206,4.14395200899695e-08
0.000445612712859968,4.17952768654231e-08
0.000449379066284021,4.21545809864552e-08
0.000453179795782632,4.25175051230783e-08
0.000457015543537744,4.28841239341832e-08
0.000460886973120905,4.32545146533883e-08
0.000464794766698063,4.36287568481696e-08
0.000468739627880785,4.40069327200449e-08
0.000472722281574818,4.43891271192619e-08
0.000476743475383054,4.47754277100217e-08
0.000480803983515857,4.51659253791147e-08
0.000484904602238862,4.55607138332467e-08
0.000489046153759137,4.59598900087236e-08
0.000493229491074055,4.63635545781535e-08
0.000497455494092245,4.67718116184626e-08
0.000501725074264222,4.71847691016913e-08
0.000506039173215642,4.76025388098198e-08
0.000510398768528194,4.80252369441837e-08
0.000514804873860645,4.84529841915453e-08
0.000519258541854845,4.88859060636517e-08
0.000523760860759589,4.93241326298094e-08
0.000528312968223732,4.97677999241885e-08
0.000532916042426286,5.02170491537812e-08
0.000537571312547445,5.06720277942592e-08
0.000542280058440564,5.11328896403978e-08
0.000547043613976707,5.15997952205336e-08
0.000551863374674419,5.20729126392212e-08
0.000556740796637898,5.25524175763271e-08
0.000561677405696777,5.30384942957324e-08
0.000566674801937678,5.35313362134177e-08
0.000571734661212402,5.40311461774084e-08
0.000576858751924306,5.45381382691303e-08
0.000582048928334934,5.5052537300214e-08
0.000587307151515777,5.55745810583147e-08
0.000592635492064044,5.61045207689837e-08
0.000598036144163289,5.66426227028607e-08
0.000603511435069857,5.71891693534019e-08
0.000609063837769248,5.77444609563855e-08
0.000614695998200008,5.83088185005904e-08
0.000620410736516934,5.88825841793365e-08
0.000626211085129833,5.94661255676312e-08
0.000632100306046944,6.00598377810784e-08
0.00063808192342868,6.06641472225868e-08
0.000644159762709611,6.12795160688873e-08
0.00065033799014842,6.19064468902387e-08
0.000656621168154099,6.25454889751018e-08
0.000663014320944022,6.31972458401343e-08
0.000669523005067957,6.38623833970261e-08
0.0006761534238183,6.45416428033809e-08
0.000682912538497778,6.52358532615636e-08
0.000689808238615585,6.59459511890998e-08
0.000696849544048872,6.66730031223491e-08
0.000704046882218812,6.74182369325701e-08
0.000711412451271516,6.81830827215124e-08
0.000718960756515153,6.89692327808898e-08
0.000726709300779384,6.97787191230847e-08
0.000734679695216416,7.06140371377714e-08
0.000742899256417597,7.14783236651813e-08
0.000751403637845733,7.23756492088435e-08
0.000760241230535049,7.33115059764019e-08
0.000769481401914562,7.42937188875756e-08
0.000779231253781314,7.53342953925213e-08
0.000789676267788181,7.64539013940882e-08
0.00080120873708166,7.76959721401928e-08
0.000815155844178454,7.92065167373096e-08
0.000827194740017766,8.05179266765711e-08
0.000839233635857078,8.18364389608061e-08
0.000849952116512456,8.30164078016217e-08
0.000860095019345612,8.41383545560374e-08
0.000869829247552639,8.5220045810928e-08
0.000879309197581153,8.62781993036362e-08
0.000888601779877406,8.73200120460055e-08
0.000897749407577357,8.83500475100165e-08
0.000906779105757422,8.93712067028929e-08
0.000915710136827675,9.03855582052386e-08
0.000924556852386039,9.13946452370782e-08
0.00093333036795459,9.23996660499639e-08
0.000942039488205614,9.34015728405547e-08
0.000950691336233338,9.44011391063199e-08
0.000959291779114624,9.53990051471384e-08
0.000967845683263014,9.63957049256255e-08
0.000976357159315736,9.73916924332563e-08
0.00098482967596987,9.83873533305998e-08
0.00099326621619091,9.93830219192565e-08
0.00100166933962143,1.00378987424894e-07
0.0010100412713604,1.01375503598856e-07
0.00101838394917006,1.02372793595787e-07
0.00102669907357175,1.03371055331177e-07
0.00103498814686844,1.04370465644547e-07
0.00104325248819839,1.05371181665719e-07
0.0010514932682341,1.06373344613918e-07
0.00105971155006697,1.07377084455363e-07
0.00106790826554453,1.08382516749291e-07
0.0010760842626659,1.09389748186268e-07
0.00108424030336994,1.10398876121556e-07
0.00109237708105869,1.11409990555073e-07
0.0011004952266862,1.12423174733996e-07
0.00110859530961254,1.13438505114344e-07
0.00111667784279314,1.14456051869317e-07
0.00112474331899292,1.15475883343256e-07
0.00113279217753188,1.16498061781701e-07
0.00114082482114777,1.17522645355729e-07
0.00114884163435626,1.18549690432654e-07
0.00115684296444949,1.19579249089003e-07
0.00116482914512694,1.20611372079758e-07
0.00117280047159079,1.21646105572473e-07
0.00118075723495237,1.22683495544937e-07
0.00118869970662755,1.23723585736369e-07
0.00119662813998292,1.24766417818119e-07
0.0012045427736577,1.25812031790992e-07
0.00121244382319255,1.26860464838299e-07
0.00122033151767638,1.2791175616194e-07
0.00122820606155503,1.28965941906538e-07
0.00123606763956352,1.30023055759314e-07
0.0012439164494358,1.31083133326472e-07
0.00125175546759049,1.32146588209002e-07
0.00125959017258581,1.33214182641347e-07
0.00126742070036019,1.34285959093724e-07
0.00127524725220932,1.35361969274591e-07
0.00128306991721943,1.36442249761117e-07
0.00129088877960659,1.37526836581858e-07
0.00129870392229504,1.38615765704712e-07
0.00130651542400268,1.39709072627272e-07
0.00131432336426419,1.40806793074551e-07
0.00132212781826954,1.41908962274035e-07
0.001329928858095,1.43015615119906e-07
0.00133772656495185,1.44126787915315e-07
0.00134552100846265,1.45242515431482e-07
0.00135331224585739,1.46362830757314e-07
0.00136110036487481,1.47487771472444e-07
0.00136888541601261,1.48617369896997e-07
0.00137666747690503,1.49751662376699e-07
0.00138444660991133,1.50890683150992e-07
0.00139222288211451,1.52034467253187e-07
0.00139999634505006,1.53183047526713e-07
0.00140776707577498,1.54336460684924e-07
0.00141553511984032,1.55494738877155e-07
0.00142330055004013,1.56657918404077e-07
0.00143106341390633,1.57826031894309e-07
0.00143882377264225,1.58999114118722e-07
0.00144658167511797,1.60177198081737e-07
0.00145433718131276,1.61360318564999e-07
0.00146209035283205,1.62548510711617e-07
0.00146984123458666,1.6374180720712e-07
0.00147758988102119,1.6494024228848e-07
0.00148533634481069,1.66143850019547e-07
0.00149308067267852,1.67352663632484e-07
0.00150082291592898,1.68566717163752e-07
0.00150856312989095,1.69786045384636e-07
0.00151630135024192,1.71010680062319e-07
0.00152403763505371,1.72240656590244e-07
0.00153177202742704,1.73476008090023e-07
0.00153950457032701,1.74716767744278e-07
0.00154723531225363,1.75962969713989e-07
0.0015549642814719,1.7721464497784e-07
0.00156269153576964,1.7847182937214e-07
0.00157041711765373,1.79734556363321e-07
0.00157814106445249,1.81002858654869e-07
0.00158586342122369,1.82276770303504e-07
0.00159358422284171,1.83556323774674e-07
0.00160130352002007,1.84841554247754e-07
0.0016090213384213,1.86132492823214e-07
0.00161673772214408,1.87429173751816e-07
0.00162445271367237,1.88731631114729e-07
0.00163216634634523,1.90039897538763e-07
0.00163987865377579,1.91354005770557e-07
0.00164758968201154,1.92673990765385e-07
0.0016552994527386,1.93999883395295e-07
0.00166300800915068,1.95331718296745e-07
0.00167071538401334,1.96669528401759e-07
0.0016784216171985,1.98013347962241e-07
0.00168612673564237,1.99363209060734e-07
0.00169383077401594,2.00719145205742e-07
0.00170153376143034,2.02081189008208e-07
0.00170923573483336,2.03449374545266e-07
0.00171693672328496,2.04823734580944e-07
0.00172463676163447,2.06204302992761e-07
0.00173233588082011,2.07591113045611e-07
0.00174003410744019,2.08984197298947e-07
0.00174773146974085,2.10383588680797e-07
0.00175542799784839,2.11789320538283e-07
0.001763123715974,2.13201425212991e-07
0.00177081865903405,2.14619937087844e-07
0.00177851285883224,2.16044890068916e-07
0.00178620633545769,2.17476315969222e-07
0.00179389911483164,2.18914247746715e-07
0.00180159122618564,2.20358719055725e-07
0.00180928269699137,2.21809763303646e-07
0.00181697356265549,2.23267415486069e-07
0.00182466383738921,2.24731706663243e-07
0.00183235354799993,2.2620267034673e-07
0.00184004272357587,2.27680340568906e-07
0.0018477313811025,2.29164749110766e-07
0.0018554195527257,2.30655930749005e-07
0.00186310725692731,2.32153917695253e-07
0.00187079452223981,2.33658744188635e-07
0.00187848136472415,2.35170442102595e-07
0.00188616781477572,2.36689046197472e-07
0.00189385389112065,2.38214589013488e-07
0.00190153961531805,2.39747103716732e-07
0.00190922500797225,2.41286623352437e-07
0.00191691009013404,2.42833181124019e-07
0.00192459488793276,2.44386811334574e-07
0.00193227942475141,2.45947547818497e-07
0.00193996371891311,2.47515423456485e-07
0.00194764778698357,2.49090470831105e-07
0.0019553316592818,2.50672725420486e-07
0.00196301534005386,2.522622174066e-07
0.00197069886438385,2.53858983406428e-07
0.00197838224282554,2.55463055033776e-07
0.00198606549683199,2.57074466230511e-07
0.00199374864647764,2.58693250726743e-07
0.00200143170631239,2.60319441155441e-07
0.00200911470339764,2.61953072870127e-07
0.00201679764985465,2.63594178129331e-07
0.00202448056537614,2.65242790866034e-07
0.00203216346594611,2.66898944288254e-07
0.00203984636966655,2.68562672126128e-07
0.00204752929206981,2.70234007620982e-07
0.00205521225646503,2.71912985779416e-07
0.00206289527359158,2.73599638935919e-07
0.00207057836631057,2.75294002148366e-07
0.00207826154414114,2.76996107605508e-07
0.00208594482223332,2.78705988792338e-07
0.00209362821821871,2.80423679813382e-07
0.0021013117473498,2.82149214311858e-07
0.00210899542933625,2.83882627003944e-07
0.00211667928369163,2.85623952645336e-07
0.00212436331756398,2.87373223254359e-07
0.00213204755228189,2.89130474133126e-07
0.00213973199997173,2.90895738557839e-07
0.00214741667097525,2.92669049447213e-07
0.00215510158170964,2.94450441179718e-07
0.00216278675049116,2.96239948651215e-07
0.00217047218394201,2.98037604098959e-07
0.00217815790608059,2.99843443890895e-07
0.00218584391986345,3.01657499520984e-07
0.00219353024933378,3.03479807513122e-07
0.00220121690377159,3.05310400977144e-07
0.00220890389521305,3.07149313730971e-07
0.0022165912370152,3.08996579970154e-07
0.00222427894188884,3.10852233799611e-07
0.00223196702325969,3.12716309561407e-07
0.0022396554968896,3.14588842234888e-07
0.00224734436868679,3.16469864461194e-07
0.00225503365933303,3.18359412555142e-07
0.00226272337363272,3.20257519004158e-07
0.00227041352093058,3.22164217455009e-07
0.00227810412374133,3.24079544893159e-07
0.00228579518412782,3.26003533286917e-07
0.00229348672197131,3.27936219111805e-07
0.00230117873962413,3.29877634509269e-07
0.00230887125251316,3.31827814964573e-07
0.00231656428041547,3.33786797154171e-07
0.00232425782777717,3.35754613925872e-07
0.00233195190328177,3.37731299250901e-07
0.00233964652451409,3.39716889454436e-07
0.00234734168946452,3.41711415864716e-07
0.00235503741609827,3.43714915025349e-07
0.00236273371970757,3.45727422875146e-07
0.00237043059856004,3.47748970955677e-07
0.00237812807039729,3.49779595962749e-07
0.00238582614921262,3.51819333693081e-07
0.00239352483620378,3.53868216610041e-07
0.0024012241493532,3.55926281693479e-07
0.00240892409549037,3.5799356302138e-07
0.00241662467847015,3.60070093914952e-07
0.00242432591296197,3.62155910664116e-07
0.0024320278182298,3.64251050896243e-07
0.00243973039074882,3.66355546106138e-07
0.00244743363539237,3.6846943009726e-07
0.00245513757448019,3.70592741531266e-07
0.00246284221141947,3.72725513946646e-07
0.00247054754826336,3.74867780537594e-07
0.00247825360553615,3.77019579693855e-07
0.00248596038043473,3.79180943365354e-07
0.00249366788425962,3.81351907486647e-07
0.00250137613915022,3.83532511137608e-07
0.00250908514131246,3.85722786140184e-07
0.0025167948995296,3.87922767912192e-07
0.0025245054288798,3.90132493740659e-07
0.00253221672601738,3.92351995691206e-07
0.00253992880343374,3.94581310419051e-07
0.00254764166770698,3.9682047293973e-07
0.00255535533314209,3.99069520578124e-07
0.00256306980659573,4.0132848856414e-07
0.00257078509445308,4.03597412042466e-07
0.00257850119457035,4.05876323685029e-07
0.00258621812727936,4.08165262853175e-07
0.00259393588688114,4.10464261260497e-07
0.00260165449422437,4.12773358570359e-07
0.00260937395454982,4.15092589873549e-07
0.00261709426833855,4.17421988868948e-07
0.00262481544989626,4.19761593476295e-07
0.00263253749444177,4.2211143588927e-07
0.00264026042499422,4.24471556811346e-07
0.0026479842325349,4.2684198723333e-07
0.00265570894038707,4.29222768109209e-07
0.00266343453850695,4.316139301869e-07
0.00267116103892536,4.34015511058979e-07
0.00267888845847205,4.36427549903957e-07
0.00268661679075765,4.38850078717422e-07
0.0026943460483385,4.4128313545957e-07
0.00270207623326619,4.43726754851703e-07
0.00270980736187738,4.46180976192625e-07
0.00271753943398151,4.48645833611297e-07
0.0027252724480432,4.51121360826974e-07
0.00273300642166332,4.53607597738005e-07
0.00274074135481406,4.56104578657776e-07
0.00274847725297687,4.58612339712374e-07
0.00275621413081035,4.61130920074502e-07
0.00276395198101123,4.63660351826012e-07
0.00277169081609231,4.66200673550768e-07
0.00277943064053708,4.68751921272611e-07
0.00278717146081469,4.7131413172248e-07
0.0027949132783232,4.73887340001944e-07
0.00280265610246061,4.76471583919995e-07
0.00281039994356082,4.79066901676274e-07
0.00281814479319485,4.81673325224882e-07
0.0028258906699986,4.84290895662451e-07
0.00283363757411166,4.86919647925159e-07
0.00284138552042646,4.89559622012012e-07
0.00284913449622759,4.92210848565692e-07
0.00285688451479913,4.9487336713281e-07
0.00286463558227667,4.97547214889239e-07
0.00287238770131456,5.00232427862731e-07
0.00288014088007186,5.02929044040182e-07
0.00288789512468971,5.05637100774529e-07
0.00289565043607713,5.08356633641238e-07
0.00290340681822615,5.11087679334685e-07
0.00291116428171767,5.13830276932461e-07
0.00291892282324326,5.16584460658859e-07
0.00292668245016183,5.19350268555288e-07
0.00293444316866527,5.22127738313748e-07
0.00294220497873235,5.24916905451648e-07
0.00294996789312945,5.27717810136122e-07
0.00295773191277213,5.30530488333954e-07
0.00296549704570363,5.33354978642165e-07
0.00297326328836295,5.36191315485663e-07
0.0029810306509126,5.39039538337942e-07
0.00298879912437842,5.4189967970015e-07
0.00299656873372612,5.44771784618849e-07
0.0030043394694995,5.47655885515462e-07
0.00301211133484015,5.50552019486545e-07
0.00301988434172062,5.53460226985766e-07
0.00302765848239745,5.5638054114549e-07
0.00303543377540072,5.59313005008277e-07
0.00304321021173487,5.62257651312895e-07
0.00305098780961702,5.65214523138105e-07
0.0030587665646028,5.68183655034551e-07
0.00306654648089148,5.71165084873302e-07
0.00307432755729939,5.74158848504375e-07
0.00308210980903256,5.77164988142685e-07
0.00308989323088195,5.80183538192232e-07
0.00309767782818164,5.83214537166982e-07
0.0031054636036498,5.86258022618131e-07
0.00311325056454112,5.89314033926577e-07
0.00312103871208441,5.92382608168484e-07
0.00312882804802479,5.9546378266153e-07
0.00313661858552075,5.9855759930506e-07
0.00314441031393767,6.01664090605507e-07
0.00315220323967948,6.04783295865372e-07
0.0031599973721049,6.07915255646618e-07
0.0031677927087138,6.11060005806577e-07
0.00317558925739549,6.14217586432481e-07
0.0031833870172194,6.17388034098475e-07
0.00319118599752397,6.20571389602516e-07
0.00319898619280833,6.2376768773963e-07
0.00320678760853544,6.26976967818832e-07
0.0032145902550628,6.30199271239599e-07
0.00322239412895872,6.3343463377049e-07
0.0032301992389845,6.36683096272983e-07
0.00323800558277976,6.39944695039932e-07
0.00324581315421903,6.43219464797301e-07
0.00325362197369559,6.46507451449408e-07
0.00326143203555346,6.49808690032148e-07
0.00326924334427307,6.53123219884853e-07
0.00327705590179361,6.56451079322607e-07
0.00328486971377854,6.59792308299846e-07
0.0032926847780749,6.63146943477792e-07
0.00330050109979038,6.66515024669326e-07
0.00330831868171838,6.69896590749399e-07
0.00331613752896154,6.73291681647519e-07
0.00332395764060121,6.76700334729043e-07
0.00333177902045126,6.80122589459421e-07
0.00333960167112595,6.83558484833336e-07
0.00334742559612508,6.87008060285859e-07
0.00335525079164578,6.90471352069214e-07
0.00336307727369199,6.93948405258051e-07
0.00337090503733893,6.97439255716074e-07
0.00337873408436385,7.00943942311626e-07
0.00338656441123474,7.04462501566988e-07
0.00339439602408726,7.07994974381374e-07
0.0034022289312326,7.11541402714867e-07
0.00341006313160109,7.15101824345365e-07
0.00341789862856322,7.18676279105247e-07
0.00342573542032865,7.22264804514928e-07
0.00343357350635405,7.25867438689252e-07
0.00344141290143614,7.29484226862384e-07
0.00344925359827827,7.33115204153231e-07
0.00345709560196449,7.36760411428556e-07
0.00346493891348878,7.4041988771142e-07
0.00347278353769084,7.44093673869114e-07
0.00348062947991345,7.47781811072697e-07
0.00348847673575632,7.5148433595825e-07
0.00349632529917751,7.55201284385177e-07
0.00350417518425297,7.58932701784034e-07
0.00351202639423269,7.62678628543222e-07
0.00351987892471681,7.66439101437327e-07
0.00352773278498521,7.70214163830613e-07
0.00353558797290629,7.74003853671285e-07
0.00354344448373919,7.77808207660102e-07
0.00355130232398269,7.81627267970148e-07
0.00355916149539314,7.85461074536966e-07
0.00356702200549883,7.89309670173595e-07
0.00357488384838062,7.93173091160703e-07
0.00358274702970651,7.97051379495546e-07
0.00359061155754528,8.00944578440896e-07
0.00359847742597643,8.04852724388858e-07
0.00360634464307499,8.0877586071441e-07
0.00361421319921824,8.12714022011771e-07
0.00362208310006655,8.16667250529954e-07
0.00362995435761253,8.20635591791762e-07
0.00363782695934257,8.2461907901989e-07
0.0036457009111903,8.28617754764381e-07
0.00365357622291642,8.32631663607471e-07
0.00366145288458005,8.36660840141795e-07
0.00366933090809686,8.40705330161979e-07
0.00367721028851687,8.44765170880035e-07
0.00368509103196411,8.48840405242575e-07
0.00369297313065214,8.52931069044329e-07
0.0037008566004009,8.57037210374008e-07
0.00370874142419479,8.61158860278762e-07
0.0037166276217453,8.65296069014672e-07
0.0037245151900448,8.69448875038188e-07
0.00373240412276075,8.736173150581e-07
0.0037402944313599,8.77801435225764e-07
0.00374818611255191,8.82001273947107e-07
0.00375607916167921,8.86216868906631e-07
0.00376397359111547,8.90448266933363e-07
0.00377186939482633,8.94695505066614e-07
0.003779766572466,8.98958623411055e-07
0.00378766513352692,9.03237667443216e-07
0.00379556507406205,9.07532675428395e-07
0.00380346640007739,9.11843691076924e-07
0.00381136910287425,9.16170750115405e-07
0.00381927319249119,9.2051389855241e-07
0.00382717867170361,9.24873178497851e-07
0.00383508553626446,9.29248628226055e-07
0.00384299378819397,9.33640289500369e-07
0.00385090343420617,9.38048206755997e-07
0.00385881447033281,9.42472418532066e-07
0.00386672689897742,9.46912966954547e-07
0.00387464071720105,9.51369891190125e-07
0.00388255593149269,9.55843235755711e-07
0.00389047253458941,9.60333037442621e-07
0.00389839053836963,9.64839343933242e-07
0.00390630993958522,9.69362194386399e-07
0.00391423073711386,9.73901629191577e-07
0.00392215293429878,9.78457691337984e-07
0.00393007653363364,9.83030423386575e-07
0.00393800153383704,9.8761986576455e-07
0.00394592794077749,9.92226063087211e-07
0.00395385575279375,9.96849055655012e-07
0.0039617849677297,1.00148888350129e-06
0.00396971558617094,1.00614558829097e-06
0.00397764761187579,1.01081921360269e-06
0.00398558104336281,1.01550979997877e-06
0.00399351588537135,1.02021739168296e-06
0.00400145214111348,1.02494203214345e-06
0.00400938980509124,1.02968375963934e-06
0.00401732888122607,1.03444261809713e-06
0.00402526937175718,1.03921865049867e-06
0.00403321128006506,1.04401190057093e-06
0.00404115460197712,1.04882240752367e-06
0.00404909933517966,1.05365021170047e-06
0.00405704548815405,1.05849536005595e-06
0.00406499304896924,1.06335788714199e-06
0.00407294203133561,1.06823784321619e-06
0.00408089243945749,1.0731352728218e-06
